ORGANIZATION_ID,FIRST_PAYMENT_DATE,LAST_PAYMENT_DATE,LEGAL_ENTITY_COUNTRY_CODE,COUNT_TOTAL_CONTRACTS_ACTIVE,CREATED_DATE
-3607559642859621062,2023-02-02,2024-03-01,1785886735892434650,38,2023-01-23T21:25:37.867Z
-7388129777308747016,2023-06-09,2024-02-29,1785886735892434650,3,2023-06-05T21:41:14.697Z
2817457819805404334,2021-06-14,2024-02-28,4775283782031482686,13,2021-05-27T11:40:45.275Z
7945730813332362243,2023-11-16,2024-02-26,4775283782031482686,1,2023-06-08T12:53:28.276Z
734999556106139937,2022-04-26,2024-02-29,1785886735892434650,13,2022-04-06T12:41:09.796Z
253371263858832109,2020-07-30,2024-02-28,1785886735892434650,29,2020-07-14T08:31:20.307Z
3159799916395873385,2023-05-31,2023-05-31,4775283782031482686,2,2023-03-20T10:35:40.753Z
2205605541791031550,2023-04-24,2024-02-19,1785886735892434650,9,2023-03-07T16:45:23.728Z
-2119495166947964306,2019-07-16,2024-02-24,1785886735892434650,22,2019-06-21T05:33:49.550974Z
-184071074570363119,2023-11-29,2024-03-01,7360698488401934039,206,2022-07-01T13:46:17.536Z
1087846240550408010,2021-03-03,2024-02-27,1785886735892434650,23,2021-02-02T19:40:07.56Z
5990080866435178422,2023-11-13,2023-12-30,1785886735892434650,3,2023-10-24T19:02:55.861Z
-8664721616396458181,2021-11-17,2024-02-26,1785886735892434650,6,2021-11-09T02:04:08.663Z
-1100023309098895990,2022-10-20,2024-02-26,1785886735892434650,1,2022-09-20T01:34:33.854Z
7228318408570597843,2021-08-31,2024-02-23,1785886735892434650,80,2021-03-30T14:17:06.375Z
8870804270470655588,2021-08-20,2024-02-22,1785886735892434650,131,2021-08-04T21:54:09.945Z
4731920114581926440,2022-02-11,2024-02-25,1785886735892434650,13,2022-02-09T23:03:01.676Z
8808654104743222080,2021-12-24,2024-03-01,-6934767355204630553,18,2021-12-08T10:05:11.165Z
4261608179942601502,2022-03-02,2024-02-28,7564619116713768000,5,2022-02-03T17:11:23.029Z
1298076108614900585,2024-02-01,2024-02-01,5908655952517629978,6,2023-12-29T09:22:46.786Z
4149502517994661852,2023-11-30,2024-03-01,1785886735892434650,7,2021-10-12T06:06:52.224Z
4559482689588368837,2023-04-01,2024-02-16,1785886735892434650,19,2023-03-23T20:47:43.928Z
-8042282859457803865,2022-05-18,2024-02-27,1785886735892434650,15,2022-05-15T14:09:47.636Z
-1192663405462307371,2021-08-02,2024-02-26,-712515454498722369,29,2021-06-21T14:40:16.612Z
-4971369949520903967,2022-04-05,2024-02-28,-3654700706719393344,28,2022-03-30T15:04:45.731Z
-6048900843308753966,2021-11-18,2024-02-26,1785886735892434650,11,2021-02-28T01:51:07.842Z
-723649341246368044,2023-05-30,2024-02-28,1785886735892434650,2,2022-11-13T22:49:08.123Z
1254727017233485145,2022-02-11,2023-11-30,-3654700706719393344,26,2022-02-11T16:57:49.907Z
-7468808088341844720,2022-07-28,2024-03-01,1785886735892434650,26,2022-07-23T17:25:38.125Z
-8963218728626315256,2021-06-28,2024-02-23,1785886735892434650,23,2021-06-13T21:04:19.794Z
3346321691476756293,2021-12-29,2024-02-27,-1920435729544731100,96,2021-09-08T06:00:51.713Z
-7866541387008074472,2022-06-09,2024-02-26,4662680920794162902,29,2022-05-05T14:25:01.642Z
-6279710246210272612,2023-09-28,2024-02-26,7360698488401934039,1,2023-07-22T17:11:11.464Z
-6269975700947953094,2021-02-23,2024-02-26,1785886735892434650,30,2021-02-16T21:34:59.36Z
3672015127820902817,2023-03-16,2024-02-01,1785886735892434650,50,2023-03-08T19:48:22.529Z
-600036418191525424,2023-01-09,2024-02-14,1785886735892434650,35,2022-11-21T15:13:53.183Z
-7859815174666416199,2022-03-11,2024-02-27,1785886735892434650,8,2022-03-03T19:43:10.909Z
779036677894895010,2022-08-19,2024-02-22,-4965702246054775539,8,2022-08-10T15:48:24.607Z
-8703408116835172613,2022-06-10,2024-02-29,2621942211918874940,10,2022-05-03T14:26:35.718Z
-3070117699096423788,2023-03-20,2024-02-20,-4965702246054775539,371,2023-03-09T16:36:37.143Z
-5731961003370059272,2021-07-28,2024-02-27,3831768902884185520,13,2021-06-21T07:44:15.895Z
-7020555473689736852,2023-03-10,2024-02-26,-7818713552222454015,6,2023-02-06T10:51:26.508Z
942045157876241146,2023-12-14,2024-02-26,1785886735892434650,1,2023-12-05T17:49:22.76Z
-196783445320359609,2023-12-11,2024-03-01,1785886735892434650,1,2023-11-10T17:09:38.854Z
-4931912407760126282,2023-08-19,2024-02-27,1785886735892434650,4,2023-01-27T04:29:25.756Z
-6839808385610810263,2022-08-05,2024-02-29,-8419133294835872742,10,2022-05-06T14:33:10.833Z
-1731502500782201777,2022-06-17,2024-02-28,-6934767355204630553,1,2022-06-06T09:18:50.706Z
-4882136093451240296,2023-06-12,2024-02-27,1785886735892434650,4,2021-05-17T11:59:24.73Z
3987898055838050542,2022-03-31,2024-02-29,1785886735892434650,9,2022-03-04T17:23:18.358Z
-2647864230242083500,2020-07-31,2024-02-26,-3838867955087354797,12,2020-06-30T10:19:41.538Z
5992514458210275809,2021-11-08,2024-02-28,1785886735892434650,43,2021-05-03T22:08:46.003Z
-7021551502403042818,2022-09-27,2024-02-29,1785886735892434650,15,2021-05-03T22:08:46.003Z
-8119516000935545862,2021-11-04,2024-02-26,1785886735892434650,1,2021-10-06T17:18:45.256Z
-1336617916081468052,2022-03-31,2024-02-29,1785886735892434650,29,2022-03-30T17:32:47.117Z
4567928289007350932,2023-08-10,2024-02-12,-8801129865032507869,18,2023-08-02T11:40:18.222Z
5365592655540998860,2022-03-28,2024-02-26,4423880273395820569,13,2021-04-15T16:30:26.518Z
-6762356350124826437,2021-08-02,2024-02-25,3070971217699039741,12,2021-06-30T14:01:17.11Z
-3740741604666693914,2020-11-09,2024-02-24,1785886735892434650,15,2020-10-19T19:30:46.296Z
-7803113800513797697,2023-08-10,2023-09-28,-4965702246054775539,114,2023-02-17T12:40:13.219Z
-1963665705046059747,2023-12-27,2024-03-01,-4714508189404844389,1,2021-05-03T22:08:46.003Z
7915169949927333405,2022-06-02,2024-02-28,1785886735892434650,5,2022-06-01T09:50:25.088Z
6041834425527089840,2023-11-11,2024-02-19,-3838867955087354797,6,2023-11-07T22:52:01.236Z
-8654027970966249369,2021-03-12,2024-02-28,1785886735892434650,27,2020-07-06T09:27:01.661Z
6214285662768710561,2023-03-03,2024-02-26,1785886735892434650,8,2023-01-25T12:21:19.307Z
-1514739064105216544,2022-05-31,2024-02-26,-3198132098019524354,4,2022-02-10T17:25:53.849Z
-8629075774954632692,2024-01-31,2024-02-28,1785886735892434650,42,2024-01-25T12:54:06.009Z
-6654894250803628893,2023-05-16,2024-02-26,4775283782031482686,14,2022-03-14T10:24:18.052Z
-3356687881545277747,2022-02-08,2024-02-27,1785886735892434650,3,2022-02-07T15:51:54.927Z
-2692852397419242440,2022-09-28,2024-02-29,1785886735892434650,36,2021-03-18T17:35:40.388Z
8022757927455360601,2021-11-23,2024-02-29,7360698488401934039,34,2021-11-04T22:27:51.735Z
8456758421021537866,2021-11-02,2024-02-28,4775283782031482686,25,2021-10-25T16:53:46.026Z
-5839717081950577894,2020-10-29,2024-02-26,-3838867955087354797,40,2020-10-08T14:56:32.537Z
1862889545995779887,2023-12-21,2024-02-23,1785886735892434650,9,2023-11-08T22:14:55.074Z
-5708069067552159740,2023-05-02,2024-02-28,3831768902884185520,1,2023-04-19T09:39:28.405Z
5772417093119141951,2023-01-03,2023-01-15,4775283782031482686,1,2022-12-23T21:13:33.149Z
4414686418801282652,2023-11-01,2024-03-01,1785886735892434650,7,2023-10-24T18:03:00.068Z
4696019820433466199,2022-02-28,2024-02-28,1785886735892434650,24,2021-11-18T15:29:49.503Z
6903553406664586632,2023-02-10,2024-02-05,-4408270841803397566,11,2023-01-23T21:36:14.178Z
9211044077551036253,2021-08-02,2024-02-26,1785886735892434650,2,2021-06-30T18:42:45.208Z
-7357140346947544196,2022-10-14,2024-02-29,1785886735892434650,12,2022-08-07T23:51:54.142Z
2336269139836539197,2022-09-12,2023-10-10,1785886735892434650,4,2022-09-03T12:34:29.703Z
-4702454940051714703,2021-06-16,2024-02-27,7360698488401934039,39,2021-06-08T22:22:23.181Z
7652008424256098682,2023-09-01,2023-09-13,1785886735892434650,1,2023-07-18T19:51:28.496Z
906718636699838519,2020-06-10,2023-03-09,1785886735892434650,549,2019-12-30T17:56:05.633Z
-7608540739688691763,2022-12-07,2024-02-26,1785886735892434650,3,2022-12-05T15:29:27.548Z
-4921586727384996720,2022-07-06,2024-02-27,-1920435729544731100,4,2022-06-15T12:01:50.679Z
7724243676016463930,2022-06-02,2024-02-26,1785886735892434650,3,2022-05-17T14:14:03.051Z
5155929863857144567,2021-01-04,2024-02-26,-9216713850316786644,2,2020-09-17T00:11:03.453Z
5259288532680962495,2023-04-04,2024-02-26,1785886735892434650,46,2023-01-30T23:25:03.237Z
-3560292749446505096,2023-10-02,2024-02-26,1785886735892434650,5,2023-08-24T19:35:25.417Z
-8109462857631050673,2022-05-25,2024-02-27,-6934767355204630553,3,2022-05-23T12:02:48.428Z
-7297507079927520999,2022-09-12,2024-02-26,1785886735892434650,1,2022-06-24T21:40:12.691Z
3319577475667979239,2023-10-04,2024-02-29,-4965702246054775539,53,2022-04-04T04:27:28.091Z
-7830770537937190656,2023-02-03,2024-02-27,1785886735892434650,10,2023-02-03T19:33:22.899Z
-1510617806521744143,2020-11-01,2024-02-21,3831768902884185520,5,2020-09-29T15:05:19.619Z
8878636024584223725,2021-09-13,2024-02-29,-6934767355204630553,11,2021-07-14T08:41:26.014Z
7516913076427239920,2023-02-09,2024-02-23,1785886735892434650,4,2023-01-24T22:01:36.733Z
-2109299156445455384,2023-12-07,2024-01-26,7360698488401934039,1,2023-05-29T14:51:17.204Z
-8245838264908994785,2021-09-01,2024-03-01,1785886735892434650,15,2021-06-09T18:27:17.692Z
7941465124499875249,2019-05-07,2024-03-01,-712515454498722369,3,2019-04-22T11:40:01.580588Z
8219307159992611773,2023-04-27,2024-02-26,1785886735892434650,1,2022-12-01T01:09:17.762Z
5817155566551806480,2022-07-27,2024-02-21,1785886735892434650,16,2022-07-15T16:49:44.339Z
6143140565066850153,2022-03-30,2024-03-01,1785886735892434650,48,2021-05-03T22:08:46.003Z
-7104658874389765177,2022-12-22,2024-02-26,7360698488401934039,37,2021-05-03T22:08:46.003Z
-6693308264124238511,2023-07-25,2024-02-26,2621942211918874940,13,2021-05-03T22:08:46.003Z
555516799308582473,2022-10-27,2024-02-27,-3444735119858689510,24,2022-10-03T18:34:48.118Z
8114655001696290151,2022-05-06,2024-03-01,1785886735892434650,14,2022-05-04T21:56:29.028Z
8468188576380625974,2022-12-27,2024-02-29,1785886735892434650,24,2022-12-13T10:07:13.98Z
-3184654784016647658,2023-07-31,2024-02-29,-3654700706719393344,8,2023-06-13T14:31:59.19Z
8172632071465470463,2021-04-10,2024-02-26,1785886735892434650,24,2021-03-12T23:52:53.763Z
4219182939455285686,2021-05-26,2024-02-22,-3838867955087354797,1,2020-10-29T14:39:20.765Z
-7344256455755477477,2022-12-05,2024-02-26,1785886735892434650,3,2022-11-06T17:29:36.021Z
-8646692635677783652,2022-08-31,2024-02-27,1785886735892434650,9,2022-02-08T17:58:35.424Z
-5090780405637708931,2022-02-10,2024-02-27,8509277879414625694,1,2022-02-09T00:59:35.015Z
7298070126838222373,2022-04-29,2024-02-29,1785886735892434650,137,2022-04-14T20:28:41.307Z
376292940479607904,2021-07-31,2024-02-29,1785886735892434650,13,2021-07-22T14:34:35.654Z
-6495028807037704180,2024-01-22,2024-03-01,1785886735892434650,9,2024-01-09T19:38:00.686Z
8131774151961028033,2021-02-24,2021-09-14,1785886735892434650,3,2021-02-17T23:50:45.826Z
8056887896943849454,2023-10-07,2023-11-28,-6934767355204630553,1,2023-10-02T09:10:12.306Z
-8645689548560768482,2021-10-27,2024-02-27,-1685079929578246776,4,2021-10-26T04:45:08.628Z
-1366838273664434462,2022-03-19,2024-02-26,1785886735892434650,11,2022-03-15T21:40:34.539Z
-1676944342325423094,2021-07-06,2024-03-01,-3444735119858689510,21,2021-06-01T17:06:22.082Z
-3593500542319843289,2023-09-18,2024-02-26,1785886735892434650,9,2023-08-04T14:01:38.253Z
5443674921068150279,2022-01-14,2024-02-26,4662680920794162902,24,2021-05-03T22:08:46.003Z
-6278866037351320937,2022-12-26,2024-03-01,5908655952517629978,9,2022-11-25T08:48:10.771Z
-1617675391157679200,2023-12-16,2024-01-05,-4408270841803397566,2,2023-11-02T07:15:13.187Z
-451405676642217516,2022-07-29,2024-02-29,1785886735892434650,78,2022-02-21T15:32:58.829Z
-1807930288293027551,2023-04-19,2024-02-26,-3838867955087354797,12,2023-04-18T15:21:51.732Z
7814887013427521252,2021-05-19,2024-02-26,-3838867955087354797,11,2021-05-07T12:35:23.933Z
4737573846272145629,2023-05-09,2024-02-21,-4965702246054775539,2,2023-02-22T05:10:19.451Z
5430492781153556881,2022-09-30,2024-02-26,1785886735892434650,23,2022-09-23T19:24:15.881Z
7774658257421168916,2022-05-12,2024-02-26,1785886735892434650,2,2022-04-26T19:21:46.027Z
3125907362617550781,2022-07-18,2024-03-01,1785886735892434650,22,2022-06-01T17:30:54.307Z
1812069949918205084,2023-06-26,2024-03-01,1785886735892434650,24,2023-03-05T05:14:59.254Z
-909404847849374168,2022-01-26,2024-02-26,1785886735892434650,3,2021-12-23T13:32:11.993Z
1914234704262645533,2022-11-04,2024-02-12,4775283782031482686,1,2022-11-03T13:56:32.051Z
318218635793979491,2023-04-25,2023-09-16,-4965702246054775539,2,2023-01-16T15:28:39.85Z
-717381056543885317,2021-05-12,2024-02-29,1785886735892434650,8,2021-05-03T22:08:46.003Z
-7742308428124110044,2022-11-03,2024-02-29,8247619789285346046,8,2021-05-03T22:08:46.003Z
6959393976897342334,2022-06-13,2024-02-26,-3838867955087354797,3,2022-06-10T10:33:36.503Z
8046470255585747609,2023-05-08,2024-02-05,1785886735892434650,11,2023-04-26T14:59:56.605Z
-8775779680649809701,2022-03-07,2024-03-01,-1920435729544731100,22,2022-03-02T04:57:49.159Z
-6235515576259776797,2022-07-23,2024-02-29,1785886735892434650,8,2022-07-21T12:55:21.352Z
6525283807814613171,2022-03-21,2024-02-23,-365178968233945629,16,2021-10-04T17:11:25.795Z
-1382316840231378440,2024-01-31,2024-02-29,-6934767355204630553,5,2023-12-29T14:59:54.051Z
3456368034322574779,2023-07-31,2024-02-26,1785886735892434650,1,2020-11-04T20:38:22.855Z
3598530583002437722,2022-01-02,2023-10-15,1785886735892434650,4,2021-12-21T18:11:47.021Z
6398013602057531372,2022-05-30,2024-02-29,-4714508189404844389,7,2022-05-24T11:03:02.594Z
7279367026047377818,2023-07-03,2024-02-19,3831768902884185520,1,2023-06-19T10:33:22.676Z
-735826699445634598,2021-11-16,2024-02-26,3831768902884185520,33,2021-05-03T22:08:46.003Z
6574152201795594751,2023-06-05,2024-02-26,7360698488401934039,2,2023-05-06T21:47:37.632Z
-1674945584963820948,2023-05-09,2024-02-15,1785886735892434650,1,2021-05-03T22:08:46.003Z
4948376961084818730,2023-02-16,2024-02-26,1785886735892434650,1,2021-05-03T22:08:46.003Z
2673466322903854198,2022-11-30,2024-02-19,1785886735892434650,6,2021-05-03T22:08:46.003Z
6770140584141338515,2021-09-14,2023-07-01,-3838867955087354797,1,2021-09-03T10:56:34.549Z
2828636385782114178,2023-09-21,2024-02-26,7005892784696658186,2,2023-09-21T08:39:42.904Z
-4244174522073430798,2023-08-14,2024-03-01,7005892784696658186,18,2023-03-30T15:19:59.568Z
-4629239376271741535,2022-11-28,2024-02-27,1785886735892434650,24,2022-11-08T12:19:15.242Z
-6375214672249151070,2023-07-24,2024-02-22,1785886735892434650,1,2023-06-20T16:38:30.843Z
4532376687465409930,2023-03-29,2024-02-29,1785886735892434650,25,2022-05-26T20:02:42.68Z
3061274559623855815,2022-01-17,2024-03-01,1785886735892434650,1,2021-05-04T15:22:12.013Z
-3043511188753828345,2023-12-04,2024-03-01,1785886735892434650,1,2023-11-16T13:40:59.487Z
7502798384823800434,2022-05-10,2024-02-26,1785886735892434650,12,2022-02-16T20:46:47.812Z
4606318088926080745,2023-01-23,2024-02-27,-8419133294835872742,3,2023-01-05T13:04:51.85Z
-304119210900176168,2021-01-26,2024-02-29,1785886735892434650,144,2021-01-18T21:55:35.781Z
65831257838874379,2020-12-28,2024-02-28,1785886735892434650,18,2020-12-15T18:46:24.084Z
-5475393221736219899,2022-08-26,2024-02-26,-3838867955087354797,12,2021-04-08T09:06:32.249Z
4562363522348766249,2022-12-13,2024-02-12,-6934767355204630553,135,2022-06-22T08:05:13.182Z
-8389155079550632953,2023-07-05,2024-02-28,1785886735892434650,8,2021-05-03T22:08:46.003Z
-6541543628438619843,2021-07-30,2024-02-26,-3838867955087354797,15,2021-05-03T22:08:46.003Z
7104668606980720809,2022-03-22,2024-02-29,1785886735892434650,25,2022-03-15T19:02:57.252Z
5183441340798670960,2023-10-17,2024-02-16,7836397955763020109,11,2023-09-28T12:16:26.196Z
5563724397530323073,2023-11-27,2023-11-27,-8419133294835872742,1,2023-11-02T15:09:17.783Z
-4250440409736324164,2023-03-20,2024-02-23,1785886735892434650,23,2023-01-30T15:56:20.608Z
3119427894433724580,2024-01-25,2024-02-15,7836397955763020109,3,2024-01-23T12:23:49.087Z
7140536450003070093,2023-03-20,2024-02-22,7360698488401934039,1,2021-05-03T22:08:46.003Z
558180605057025124,2021-10-27,2024-02-21,1785886735892434650,1,2021-10-27T15:38:52.133Z
-5386482245056209228,2021-10-13,2024-02-19,1785886735892434650,2,2021-07-31T17:48:51.687Z
8075447031323479608,2023-10-31,2024-02-28,3831768902884185520,3,2023-10-30T16:49:22.905Z
-523822196910894557,2021-12-14,2024-02-26,-3838867955087354797,1,2021-11-08T06:54:23.332Z
5817562776923449543,2022-05-18,2024-02-27,-7818713552222454015,10,2021-08-26T09:31:57.744Z
1270856183303167396,2021-08-02,2024-02-16,1785886735892434650,39,2021-06-24T00:11:45.465Z
6454055218923167407,2020-12-28,2024-02-24,1785886735892434650,3,2020-12-04T20:45:28.657Z
-4130776200246657792,2022-07-07,2024-03-01,1785886735892434650,5,2020-12-04T01:20:43.374Z
3496772857268537876,2022-12-16,2024-03-01,1785886735892434650,6,2022-06-13T21:56:32.739Z
3024353611473577095,2023-09-13,2024-02-26,1785886735892434650,8,2021-05-03T22:08:46.003Z
-796353175890882793,2023-02-23,2024-03-01,-9215732911288974810,10,2023-02-22T16:48:03.699Z
7792066170380698131,2020-11-26,2024-02-28,1785886735892434650,15,2020-11-22T21:42:18.38Z
8149260910378389131,2023-06-29,2024-02-26,-4965702246054775539,95,2023-03-17T14:59:28.946Z
4503414871164840154,2024-01-20,2024-02-29,1785886735892434650,5,2024-01-19T18:12:33.343Z
-3859420304837830770,2021-08-17,2024-02-26,-6934767355204630553,9,2021-07-27T14:45:41.624Z
-5482978172484716468,2021-12-21,2024-02-27,1785886735892434650,14,2021-05-03T22:08:46.003Z
5098756543792194520,2023-11-16,2024-02-22,1785886735892434650,7,2023-11-02T22:56:25.557Z
7466368498753534751,2021-03-08,2024-02-29,1785886735892434650,1,2020-10-29T16:43:42.738Z
6894799645292380379,2022-03-22,2024-02-04,1785886735892434650,2,2022-03-14T23:27:41.413Z
-5251088684775985963,2022-08-30,2022-09-30,-4736769731255185114,1,2022-07-05T22:20:37.175Z
-5475271009858763404,2022-04-01,2024-02-29,-3444735119858689510,20,2022-03-28T13:36:13.511Z
-6941706370912793767,2022-01-12,2024-02-27,-4965702246054775539,4,2021-12-02T15:10:44.557Z
-788621963531788831,2021-09-10,2024-02-04,-4408270841803397566,3,2021-05-17T14:50:36.947Z
4947359153870314078,2022-10-18,2022-12-04,-4714508189404844389,1,2022-09-15T18:05:13.833Z
3511166813197752258,2023-12-26,2024-02-26,1785886735892434650,8,2023-12-06T04:06:16.357Z
-5122896110635610856,2022-03-31,2024-03-01,1785886735892434650,7,2022-03-23T22:45:07.682Z
1551748065995735584,2021-12-23,2024-03-01,8247619789285346046,27,2021-11-22T20:55:31.157Z
-7861022556851692205,2023-07-27,2024-02-01,-6934767355204630553,5,2023-07-13T16:19:09.111Z
8102041758848672117,2024-02-13,2024-02-13,-9215732911288974810,1,2024-02-13T08:03:47.099Z
4294560569562383718,2023-10-10,2024-02-26,-3654700706719393344,3,2021-05-03T22:08:46.003Z
2777919120741189812,2022-11-26,2024-02-27,-3654700706719393344,7,2022-08-31T18:12:57.544Z
-8146823861158809440,2022-08-25,2024-01-26,-6255655451702426059,1,2022-08-17T18:45:24.689Z
-6844640787810372891,2022-05-20,2023-12-04,7360698488401934039,4,2022-05-18T05:34:04.113Z
-7024959548957630797,2022-05-11,2024-02-26,-3838867955087354797,10,2022-03-15T10:28:29.227Z
7334844345144152098,2022-12-12,2024-02-26,1785886735892434650,8,2022-11-16T20:55:47.647Z
254480193175083127,2023-03-06,2024-02-26,1785886735892434650,1,2023-03-02T22:54:09.069Z
-2944891608661423011,2022-06-08,2024-02-13,-3838867955087354797,1,2022-05-04T09:09:17.268Z
4168941618337528741,2023-10-02,2024-02-28,1785886735892434650,11,2021-05-03T22:08:46.003Z
-7736903159167532771,2021-04-16,2024-02-29,1785886735892434650,3,2021-04-02T22:37:48.555Z
-896996035797169767,2022-03-25,2024-03-01,1785886735892434650,14,2022-03-09T22:03:42.132Z
-3838781835397944673,2022-06-08,2024-02-05,-8419133294835872742,16,2022-04-01T10:11:44.744Z
-9167450832058032274,2022-06-13,2024-02-28,1785886735892434650,1,2022-05-19T00:22:38.085Z
863545821951196964,2023-08-31,2024-02-26,2912891528711707500,5,2023-05-17T12:20:45.62Z
-1494629048368182340,2023-10-28,2024-02-22,3831768902884185520,6,2023-10-27T13:27:28.494Z
8177630037861014135,2022-11-30,2024-02-27,-9215732911288974810,4,2022-10-26T06:50:19.594Z
3889164148167868506,2022-11-30,2024-02-26,1785886735892434650,6,2022-11-17T14:23:52.101Z
4950739995096807724,2021-06-08,2024-02-28,1785886735892434650,6,2021-05-07T14:26:50.438Z
3850601808257420483,2021-06-24,2024-02-26,1785886735892434650,3,2021-06-03T15:41:56.625Z
-8493066357666253746,2022-03-21,2024-02-24,1785886735892434650,7,2022-03-18T16:45:19.282Z
-4306490674439738278,2022-01-27,2024-02-24,1785886735892434650,3,2022-01-20T16:39:46.638Z
3058785977187231281,2024-01-31,2024-02-27,1785886735892434650,1,2024-01-24T11:04:08.29Z
-5069301387492235577,2024-01-31,2024-02-29,-3654700706719393344,13,2021-05-03T22:08:46.003Z
-8629348167104705229,2022-05-19,2022-07-21,1785886735892434650,1,2022-05-12T08:16:02.477Z
7936335844033300218,2024-01-31,2024-02-21,1785886735892434650,1,2024-01-29T11:56:54.878Z
5277787936560680841,2022-12-27,2024-02-27,-3654700706719393344,2,2022-12-16T18:52:52.72Z
-184608367285215597,2022-03-30,2024-02-26,1785886735892434650,2,2022-03-21T14:27:20.164Z
-615994983649995068,2024-02-22,2024-02-27,1785886735892434650,7,2024-02-14T21:11:50.907Z
-4187334712846291808,2022-08-31,2024-01-26,3831768902884185520,1,2022-05-24T07:59:24.587Z
1919383575687172418,2024-02-16,2024-02-21,3831768902884185520,1,2024-01-22T16:17:24.68Z
-8477083432796696350,,,-2833304828472289837,8,2024-02-01T06:50:03.278Z
-534409128569902133,2022-07-27,2024-02-27,-9216713850316786644,4,2022-07-12T06:25:15.556Z
-442348971192285061,2020-07-07,2021-07-30,1785886735892434650,2,2020-05-26T14:56:54.618Z
-6052432079976171202,2024-01-30,2024-02-29,1785886735892434650,2,2024-01-25T19:50:28.295Z
-4107029698404377244,2022-01-25,2024-03-01,1785886735892434650,16,2022-01-14T16:51:31.768Z
-7138247645637389742,2021-09-10,2024-03-01,1785886735892434650,18,2021-08-15T14:00:31.416Z
2862280620639958817,2022-11-08,2022-12-23,1785886735892434650,1,2022-11-07T16:25:35.253Z
5778740690652310718,2021-04-09,2024-03-01,1785886735892434650,7,2021-03-30T18:00:33.586Z
7665901020323879036,2021-06-02,2024-02-29,7360698488401934039,1,2021-05-05T15:01:31.844Z
-3523971093357366127,2022-04-15,2024-02-27,1785886735892434650,2,2022-04-01T20:36:09.712Z
-7238510344278598113,2021-08-12,2024-03-01,-6934767355204630553,8,2021-07-23T16:41:59.802Z
-2097705338229092677,2023-06-21,2024-02-01,-6934767355204630553,1,2023-06-19T12:37:13.023Z
-233426900702691633,2022-01-22,2024-02-28,3070971217699039741,22,2021-11-05T08:32:33.063Z
-5408782789729891814,2022-01-25,2024-02-26,7360698488401934039,1,2022-01-23T14:45:34.054Z
2135838855139234166,2023-08-31,2024-01-29,-4965702246054775539,1,2023-07-18T08:08:32.141Z
-4772786022732824517,2023-03-20,2024-02-26,-7818713552222454015,5,2022-10-04T23:18:49.415Z
568748928928101461,2021-05-29,2024-02-29,1785886735892434650,8,2021-05-18T13:12:02.202Z
4311402444601351239,2023-07-17,2024-02-26,1785886735892434650,2,2021-05-03T22:08:46.003Z
-2978376195372877424,2022-05-19,2024-02-26,7360698488401934039,6,2022-04-12T09:15:06.488Z
-2293046629476977259,2022-10-04,2024-03-01,-9215732911288974810,7,2022-08-16T11:20:29.757Z
5109959288690123826,2023-08-28,2024-01-31,-3838867955087354797,1,2021-05-03T22:08:46.003Z
70201294614186681,2022-08-11,2024-02-16,2912891528711707500,4,2022-08-02T13:26:54.863Z
-270750754850094664,2024-01-16,2024-02-29,1785886735892434650,4,2023-12-26T17:21:09.662Z
-8059001664889335546,2023-10-06,2024-03-01,-3838867955087354797,1,2023-02-24T15:55:57.542Z
315074285395509153,2022-09-16,2024-02-28,4662680920794162902,26,2022-09-15T12:01:49.675Z
4326228540827762522,2023-07-11,2024-02-28,1785886735892434650,29,2021-05-03T22:08:46.003Z
-3919710365579363148,2021-06-14,2024-02-26,4662680920794162902,1,2021-03-15T12:08:34.957Z
9109308251979064434,2023-04-26,2024-02-26,1785886735892434650,6,2023-03-27T23:49:53.321Z
-4157378893651409796,2022-10-20,2024-02-27,5908655952517629978,35,2022-07-06T08:30:00.844Z
-2491712683300466316,2022-06-30,2024-02-28,-3838867955087354797,5,2022-06-28T08:08:55.937Z
-5738932226796313599,2023-08-07,2024-02-28,-4944773567416593054,9,2023-03-08T10:50:05.782Z
-5478120431164088241,2021-08-25,2024-02-26,-3838867955087354797,7,2021-08-09T07:58:50.539Z
-5281779556693766733,2022-03-17,2024-02-15,7836397955763020109,17,2021-12-13T13:37:46.731Z
444178371720346937,2023-05-25,2023-12-19,1785886735892434650,2,2021-05-03T22:08:46.003Z
-2757541648807777411,2020-12-12,2020-12-19,1785886735892434650,1,2020-11-30T06:30:53.557Z
72100430422104130,2023-06-29,2024-02-26,1785886735892434650,1,2023-06-15T13:48:07.962Z
2742302073974225026,2022-03-16,2024-02-26,-3838867955087354797,1,2021-05-03T22:08:46.003Z
-1439200306123845029,2023-05-02,2024-02-27,1785886735892434650,7,2023-03-30T16:50:29.003Z
-7635403610121565090,2022-09-08,2023-08-09,1785886735892434650,4,2022-09-06T19:14:42.929Z
1140151671434399313,2022-08-10,2024-02-26,1785886735892434650,1,2022-08-02T01:06:23.842Z
-2700483509920395583,2022-06-11,2023-04-17,1785886735892434650,3,2022-06-04T23:00:35.031Z
3977393925640242989,2022-08-23,2024-02-20,-100854512973859422,1,2022-08-01T15:30:22.114Z
-3698865520008855643,2021-11-30,2024-02-27,3831768902884185520,8,2021-11-19T13:32:10.497Z
-1727689735048943172,2021-12-10,2023-10-08,1785886735892434650,1,2021-10-11T19:04:54.66Z
5028906616061735026,2020-10-27,2024-02-26,1785886735892434650,48,2020-10-15T17:47:55.013Z
